station_name,pump_name,timestamp,status,suction_pressure,case_pressure,discharge_pressure,pressure_throttle,specific_gravity,speed,efficiency,flow,head,pressure_difference,por,aor,lor,head_degradation,baseline_head,energy_wasted,money_wasted,flow_ratio_bep,reliability,rate_of_life_time,consumed_lifetime,estimated_remaining_life,shaft_power
Station1,Pump1,2019-04-02T22:00:00.000Z,Open,550428.5036,4798644.004,,,0.9148536,,76.794304,0.445940554,477.220837,4248215.5,0,0,1,8.211004276,485.4318412,0.26025787,,0.6589399,0.52457416,1.9063083,0.15885901,96.37237,2491505.8
Station1,Pump1,2019-04-02T22:05:00.000Z,Open,550428.5036,4839005.504,,,0.91472244,,80.96433,0.445576876,481.7865718,4288577,0,0,1,3.67439558,485.4609674,0.15465303,,0.6584078,0.52338165,1.9106516,0.15922096,96.3644,2383707.5
Station1,Pump1,2019-04-02T22:10:00.000Z,Open,550428.5036,4818812.004,,,0.91472244,,77.89845,0.44647789,479.5362056,4268383.5,0,0,1,5.85248949,485.3886951,0.23220097,,0.6597261,0.5263372,1.8999227,0.1583269,96.35649,2470795
Station1,Pump1,2019-04-02T22:15:00.000Z,Open,550428.5036,4823663.004,,,0.91459125,,77.94263,0.445061415,480.1451229,4273234.5,0,0,1,5.357088585,485.5022114,0.23057005,,0.6576537,0.5216927,1.9168373,0.15973644,96.3485,2464435.5
Station1,Pump1,2019-04-02T22:20:00.000Z,Open,550428.5036,4800631.004,,,0.91472244,,79.39696,0.446614951,477.5101131,4250202.5,0,0,1,7.867566128,485.3776792,0.19257544,,0.6599266,0.52678716,1.8982999,0.15819167,96.34059,2414570.8
Station1,Pump1,2019-04-02T22:25:00.000Z,Open,550428.5036,4836763.504,,,0.9145694,,78.543045,0.446901709,481.6166805,4286335,0,0,1,3.737942715,485.3546232,0.21641187,,0.66034615,0.5277288,1.8949127,0.1579094,96.332695,2463136.8
Station1,Pump1,2019-04-02T22:30:00.000Z,Open,550428.5036,4799088.504,,,0.9144601,,79.58631,0.444863528,477.4740413,4248660,0,0,1,8.043969173,485.5180105,0.18699104,,0.65736413,0.5210447,1.9192213,0.15993512,96.3247,2398601.8
Station1,Pump1,2019-04-02T22:35:00.000Z,Open,550428.5036,4812186.004,,,0.91472244,,78.444595,0.446332246,478.7978023,4261757.5,0,0,1,6.602591534,485.4003938,0.21745756,,0.659513,0.5258592,1.9016498,0.15847081,96.31678,2448993.2
Station1,Pump1,2019-04-02T22:40:00.000Z,Open,550428.5036,4850061.004,,,0.914482,,76.66511,0.446186334,483.1446041,4299632.5,0,0,1,2.267527122,485.4121312,0.26709467,,0.6592995,0.5253804,1.9033828,0.15861523,96.308846,2527288.5
Station1,Pump1,2019-04-02T22:45:00.000Z,Open,550428.5036,4850661.504,,,0.91459125,,78.47735,0.444555819,483.1542781,4300233,0,0,1,2.388299961,485.5425781,0.21770008,,0.65691394,0.52003735,1.9229388,0.1602449,96.300835,2460337.5
Station1,Pump1,2019-04-02T22:50:00.000Z,Open,550428.5036,4817765.504,,,0.9144601,,78.24665,0.445955545,479.5560115,4267337,0,0,1,5.874625225,485.4306368,0.22272554,,0.65896183,0.5246233,1.9061296,0.15884413,96.29289,2456348.5
Station1,Pump1,2019-04-02T22:55:00.000Z,Open,550428.5036,4856907.004,,,0.9144601,,78.795074,0.446243822,483.9192012,4306478.5,0,0,1,1.488309641,485.4075109,0.21052541,,0.6593836,0.525569,1.9026997,0.15855831,96.284966,2463201.2
Station1,Pump1,2019-04-02T23:00:00.000Z,Open,550428.5036,4833319.004,,,0.9144601,,77.75492,0.444754124,481.2897762,4282890.5,0,0,1,4.236956615,485.5267328,0.23589867,,0.6572041,0.52068645,1.9205416,0.16004513,96.27696,2474274.5
Station1,Pump1,2019-04-02T23:05:00.000Z,Open,550428.5036,4825396.004,,,0.91435087,,78.03205,0.445163071,480.4635433,4274967.5,0,0,1,5.030544777,485.494088,0.2283608,,0.6578024,0.5220257,1.9156146,0.15963455,96.26898,2463166.5
Station1,Pump1,2019-04-02T23:10:00.000Z,Open,550428.5036,4807336.504,,,0.91432905,,78.732086,0.446047813,478.4614986,4256908,0,0,1,6.961743374,485.423242,0.20963411,,0.65909684,0.52492595,1.9050306,0.15875255,96.26104,2435736
Station1,Pump1,2019-04-02T23:15:00.000Z,Open,550428.5036,4825454.504,,,0.91432905,,77.44339,0.444771498,480.4814266,4275026,0,0,1,5.043928642,485.5253552,0.24375415,,0.6572295,0.5207433,1.9203318,0.16002765,96.253044,2479762
Station1,Pump1,2019-04-02T23:20:00.000Z,Open,550428.5036,4851463.004,,,0.91421986,,79.00801,0.446081251,483.4383357,4301034.5,0,0,1,1.982207794,485.4205435,0.2046602,,0.6591458,0.5250356,1.9046326,0.15871939,96.2451,2452572
Station1,Pump1,2019-04-02T23:25:00.000Z,Open,550428.5036,4825062.504,,,0.91421986,,78.634415,0.444924623,480.4946407,4274634,0,0,1,5.018484611,485.5131253,0.21250759,,0.65745354,0.5212447,1.9184847,0.15987372,96.237114,2442811
Station1,Pump1,2019-04-02T23:30:00.000Z,Open,550428.5036,4840275.004,,,0.91432905,,80.253265,0.444328308,482.1337398,4289846.5,0,0,1,3.426961441,485.5607012,0.17182627,,0.6565811,0.5192929,1.9256955,0.16047463,96.22909,2398865.8
Station1,Pump1,2019-04-02T23:35:00.000Z,Open,550428.5036,4778717.004,,,0.91408885,,78.72795,0.445633292,475.3946346,4228288.5,0,0,1,10.06182577,485.4564603,0.20813885,,0.65849036,0.5235666,1.9099766,0.15916471,96.22113,2417261.2
Station1,Pump1,2019-04-02T23:40:00.000Z,Open,550428.5036,4810707.504,,,0.91419804,,79.2728,0.445796341,478.9053768,4260279,0,0,1,6.538013477,485.4433902,0.19583495,,0.6587289,0.5241012,1.9080285,0.15900238,96.21318,2419686.5
Station1,Pump1,2019-04-02T23:45:00.000Z,Open,550428.5036,4812270.004,,,0.91406703,,78.68474,0.444685608,479.1477169,4261841.5,0,0,1,6.3844948,485.5322117,0.2104615,,0.65710384,0.52046216,1.9213693,0.16011411,96.20517,2432648
Station1,Pump1,2019-04-02T23:50:00.000Z,Open,550428.5036,4853543.004,,,0.91419804,,78.627365,0.444780797,483.6817134,4303114.5,0,0,1,1.842902202,485.5246156,0.21403868,,0.65724313,0.52077377,1.9202195,0.1600183,96.197174,2458520
Station1,Pump1,2019-04-02T23:55:00.000Z,Open,550428.5036,4827676.504,,,0.91406703,,78.364586,0.445010126,480.8658565,4277248,0,0,1,4.640452404,485.5063089,0.21969286,,0.65757865,0.5215247,1.9174547,0.1597879,96.189186,2453187.8
Station1,Pump1,2019-04-03T00:00:00.000Z,Open,550428.5036,4791595.004,,,0.91408885,,79.90105,0.447372913,476.8307613,4241166.5,0,0,1,8.485902805,485.3166641,0.17980024,,0.66103554,0.529277,1.8893698,0.15744749,96.18131,2398259.5
Station1,Pump1,2019-04-03T00:05:00.000Z,Open,550428.5036,4778876.004,,,0.91408885,,78.22678,0.445432484,475.4123653,4228447.5,0,0,1,10.06017019,485.4725355,0.22095408,,0.65819657,0.52290845,1.9123808,0.15936506,96.17334,2431753.8
Station1,Pump1,2019-04-03T00:10:00.000Z,Open,550428.5036,4808846.004,,,0.91408885,,79.226395,0.445668757,478.7545284,4258417.5,0,0,1,6.699077625,485.453606,0.19687396,,0.6585423,0.5236829,1.9095526,0.15912938,96.16538,2419360
Station1,Pump1,2019-04-03T00:15:00.000Z,Open,550428.5036,4816931.504,,,0.91395783,,80.2727,0.44541654,479.7244075,4266503,0,0,1,5.749394436,485.473802,0.17082319,,0.65817326,0.5228562,1.9125719,0.15938099,96.15742,2391018.5
Station1,Pump1,2019-04-03T00:20:00.000Z,Open,550428.5036,4827244.004,,,0.91395783,,78.89251,0.444569319,480.874615,4276815.5,0,0,1,4.666885872,485.5415009,0.2057902,,0.6569337,0.5200815,1.9227754,0.16023129,96.14941,2434136
Station1,Pump1,2019-04-03T00:25:00.000Z,Open,550428.5036,4807539.504,,,0.91382694,,79.91352,0.445850789,478.7449153,4257111,0,0,1,6.694128055,485.4390434,0.17955603,,0.6588086,0.5242798,1.9073787,0.15894823,96.14146,2398791.2
Station1,Pump1,2019-04-03T00:30:00.000Z,Open,550428.5036,4817836.504,,,0.91395783,,80.22777,0.445479661,479.8253597,4267408,0,0,1,5.64340498,485.4687647,0.1719997,,0.6582656,0.52306306,1.9118154,0.15931796,96.13349,2393200.8
Station1,Pump1,2019-04-03T00:35:00.000Z,Open,550428.5036,4793821.004,,,0.91382694,,78.72079,0.445609093,477.2146114,4243392.5,0,0,1,8.243782062,485.4583934,0.20905522,,0.65845495,0.52348727,1.910266,0.15918884,96.125534,2425986.5
Station1,Pump1,2019-04-03T00:40:00.000Z,Open,550428.5036,4799469.004,,,0.91395783,,79.733376,0.446069986,477.7767757,4249040.5,0,0,1,7.644689579,485.4214653,0.183813,,0.65912926,0.52499866,1.9047667,0.15873055,96.1176,2400821.5
Station1,Pump1,2019-04-03T00:45:00.000Z,Open,550428.5036,4803683.004,,,0.91367424,,77.80751,0.445273966,478.3940242,4253254.5,0,0,1,7.091204662,485.4852289,0.23315202,,0.65796465,0.522389,1.9142823,0.15952353,96.10962,2458334.2
Station1,Pump1,2019-04-03T00:50:00.000Z,Open,550428.5036,4821936.504,,,0.913696,,80.387985,0.444557458,480.4191707,4271508,0,0,1,5.123265762,485.5424365,0.16784155,,0.6569164,0.5200427,1.9229189,0.16024324,96.10161,2385825.5
Station1,Pump1,2019-04-03T00:55:00.000Z,Open,550428.5036,4792303.004,,,0.913696,,80.33689,0.445635825,477.1131099,4241874.5,0,0,1,8.343156833,485.4562668,0.16833615,,0.65849406,0.52357495,1.9099463,0.1591622,96.09365,2376474.8
Station1,Pump1,2019-04-03T01:00:00.000Z,Open,550428.5036,4834750.504,,,0.91354334,,78.62624,0.444126099,481.9286312,4284322,0,0,1,3.648169536,485.5768007,0.21282245,,0.6562852,0.51863146,1.9281514,0.16067928,96.08562,2444250.8
Station1,Pump1,2019-04-03T01:05:00.000Z,Open,550428.5036,4817802.504,,,0.913696,,78.30497,0.445453256,479.9579586,4267374,0,0,1,5.512913246,485.4708718,0.22095628,,0.65822697,0.5229765,1.9121318,0.15934432,96.07765,2451803
Station1,Pump1,2019-04-03T01:10:00.000Z,Open,550428.5036,4813512.004,,,0.91354334,,80.35395,0.446124434,479.5587581,4263083.5,0,0,1,5.858325977,485.4170841,0.16893844,,0.65920895,0.5251773,1.9041189,0.15867656,96.06972,2390442
Station1,Pump1,2019-04-03T01:15:00.000Z,Open,550428.5036,4810555.504,,,0.913696,,77.462074,0.443101525,479.1494564,4260127,0,0,1,6.508760471,485.6582168,0.24150667,,0.6547862,0.5152834,1.9406796,0.1617233,96.06163,2461339.2
Station1,Pump1,2019-04-03T01:20:00.000Z,Open,550428.5036,4799857.004,,,0.91354334,,79.794876,0.445035696,478.0350765,4249428.5,0,0,1,7.46918108,485.5042576,0.18186913,,0.657616,0.5216085,1.9171468,0.15976223,96.05364,2393682
Station1,Pump1,2019-04-03T01:25:00.000Z,Open,550428.5036,4808068.504,,,0.9134343,,79.31645,0.44472146,479.0080379,4257640,0,0,1,6.521300335,485.5293382,0.19413987,,0.6571563,0.5205795,1.9209361,0.160078,96.04564,2411086.8
Station1,Pump1,2019-04-03T01:30:00.000Z,Open,550428.5036,4821992.504,,,0.9134343,,79.10371,0.444279373,480.5619319,4271564,0,0,1,5.002666492,485.5645984,0.19999915,,0.6565095,0.5191328,1.9262893,0.16052411,96.03761,2423090.2
Station1,Pump1,2019-04-03T01:35:00.000Z,Open,550428.5036,4830534.004,,,0.9134343,,80.03889,0.445892066,481.5151485,4280105.5,0,0,1,3.92058136,485.4357299,0.17739426,,0.65886897,0.52441514,1.9068863,0.15890719,96.02966,2408191.5
Station1,Pump1,2019-04-03T01:40:00.000Z,Open,550428.5036,4803361.004,,,0.91356516,,77.22697,0.442015022,478.4147457,4252932.5,0,0,1,7.329422016,485.7441677,0.24673223,,0.65319663,0.5117392,1.9541204,0.16284336,96.02152,2458679.8
Station1,Pump1,2019-04-03T01:45:00.000Z,Open,550428.5036,4817032.004,,,0.9134343,,77.29852,0.446450621,480.0083431,4266603.5,0,0,1,5.382539291,485.3908824,0.24806283,,0.65968615,0.5262477,1.9002459,0.15835382,96.0136,2488782.8
Station1,Pump1,2019-04-03T01:50:00.000Z,Open,550428.5036,4806883.004,,,0.91330355,,79.37153,0.442577928,478.9437679,4256454.5,0,0,1,6.75590517,485.699673,0.19177237,,0.6540202,0.5135746,1.9471368,0.1622614,96.00549,2397247.8
Station1,Pump1,2019-04-03T01:55:00.000Z,Open,550428.5036,4840751.004,,,0.91330355,,79.89528,0.446438134,482.7238887,4290322.5,0,0,1,2.668010731,485.3918995,0.18165353,,0.6596679,0.5262067,1.9003938,0.15836616,95.997574,2421211.5
Station1,Pump1,2019-04-03T02:00:00.000Z,Open,550428.5036,4805499.004,,,0.9134343,,80.066666,0.450267345,478.7212947,4255070.5,0,0,1,6.36061861,485.0819133,0.17737111,,0.66527027,0.5388097,1.8559428,0.1546619,95.98984,2416527
Station1,Pump1,2019-04-03T02:05:00.000Z,Open,543533.7536,4810709.254,,,0.91328174,,79.594864,0.449388057,480.1517757,4267175.5,0,0,1,5.001732845,485.1535085,0.18947916,,0.6639838,0.53590983,1.8659856,0.1554988,95.98206,2433052.2
Station1,Pump1,2019-04-03T02:10:00.000Z,Open,550428.5036,4825606.504,,,0.91330355,,79.15436,0.445197701,481.0335506,4275178,0,0,1,4.457753677,485.4913043,0.1992822,,0.65785307,0.52213913,1.9151983,0.15959987,95.97408,2428548.5
Station1,Pump1,2019-04-03T02:15:00.000Z,Open,550428.5036,4822670.004,,,0.9131728,,80.65632,0.447233856,480.7740901,4272241.5,0,0,1,4.553772468,485.3278626,0.16221584,,0.6608321,0.52882,1.8910027,0.15758355,95.96621,2392472.8
Station1,Pump1,2019-04-03T02:20:00.000Z,Open,550428.5036,4818424.504,,,0.91304207,,78.7566,0.444699019,480.3683895,4267996,0,0,1,5.162764091,485.5311536,0.20891933,,0.65712345,0.5205061,1.9212072,0.16010061,95.9582,2434011
Station1,Pump1,2019-04-03T02:25:00.000Z,Open,550428.5036,4831520.004,,,0.91304207,,80.81926,0.448307693,481.8304256,4281091.5,0,0,1,3.41070797,485.2411336,0.15890096,,0.66240317,0.5323515,1.8784581,0.15653819,95.95037,2398283.8
Station1,Pump1,2019-04-03T02:30:00.000Z,Open,550428.5036,4807349.004,,,0.9131728,,80.077545,0.446116209,479.063824,4256920.5,0,0,1,6.353923817,485.4177478,0.17555708,,0.6591969,0.5251503,1.9042166,0.15868473,95.942444,2395181.8
Station1,Pump1,2019-04-03T02:35:00.000Z,Open,550428.5036,4809445.004,,,0.9129332,,80.822174,0.446332067,479.4225887,4259016.5,0,0,1,5.977837581,485.4004263,0.15732032,,0.6595127,0.5258586,1.9016519,0.15847099,95.93452,2375420.2
Station1,Pump1,2019-04-03T02:40:00.000Z,Open,550428.5036,4776821.004,,,0.91310745,,78.70297,0.447000354,475.6897701,4226392.5,0,0,1,9.656919498,485.3466896,0.20931852,,0.66049045,0.5280528,1.89375,0.15781249,95.92663,2424285.5
Station1,Pump1,2019-04-03T02:45:00.000Z,Open,550428.5036,4819921.004,,,0.9131728,,78.75253,0.447862118,480.4672359,4269492.5,0,0,1,4.809943695,485.2771796,0.21056987,,0.6617513,0.53088546,1.8836454,0.15697046,95.91878,2452138.5
Station1,Pump1,2019-04-03T02:50:00.000Z,Open,550428.5036,4810010.004,,,0.91304207,,80.407524,0.446544737,479.4289363,4259581.5,0,0,1,5.954390545,485.3833269,0.16762975,,0.65982383,0.5265566,1.899131,0.15826091,95.910866,2389113.5
Station1,Pump1,2019-04-03T02:55:00.000Z,Open,550428.5036,4826089.504,,,0.9129114,,79.93692,0.445372254,481.2924617,4275661,0,0,1,4.184895534,485.4773573,0.17955962,,0.6581085,0.52271104,1.9131029,0.15942524,95.90289,2405979
Station1,Pump1,2019-04-03T03:00:00.000Z,Open,543533.7536,4855363.754,,,0.9129114,,79.3742,0.44904238,485.331158,4311830,0,0,1,-0.149571161,485.1815869,0.19700754,,0.6634781,0.5347707,1.8699603,0.15583003,95.8951,2463470.2
Station1,Pump1,2019-04-03T03:05:00.000Z,Open,550428.5036,4808925.504,,,0.9129114,,80.000946,0.445963651,479.3758968,4258497,0,0,1,6.054078121,485.4299749,0.1774737,,0.6589737,0.52464986,1.906033,0.15883608,95.88716,2397550.8
Station1,Pump1,2019-04-03T03:10:00.000Z,Open,543533.7536,4825724.254,,,0.9129114,,78.26771,0.447854519,482.0215877,4282190.5,0,0,1,3.256205101,485.2777928,0.22388823,,0.6617401,0.5308605,1.8837341,0.15697785,95.87931,2474625
Station1,Pump1,2019-04-03T03:15:00.000Z,Open,550428.5036,4808178.504,,,0.9129114,,79.23778,0.446137339,479.2924922,4257750,0,0,1,6.123556156,485.4160484,0.19675826,,0.6592278,0.5252196,1.9039654,0.15866378,95.871376,2421151.2
Station1,Pump1,2019-04-03T03:20:00.000Z,Open,543533.7536,4820343.754,,,0.912759,,79.67765,0.449245095,481.5005306,4276810,0,0,1,3.664603729,485.1651343,0.18773656,,0.66377467,0.53543866,1.8676276,0.15563564,95.863594,2435244.8
Station1,Pump1,2019-04-03T03:25:00.000Z,Open,550428.5036,4781400.504,,,0.9129114,,78.067314,0.444834202,476.302441,4230972,0,0,1,9.217924137,485.5203651,0.22492835,,0.6573213,0.52094865,1.9195751,0.15996459,95.8556,2434933.5
Station1,Pump1,2019-04-03T03:30:00.000Z,Open,550428.5036,4831654.504,,,0.91278076,,79.07262,0.446398556,481.9822811,4281226,0,0,1,3.412797947,485.395079,0.20219776,,0.65961,0.5260768,1.9008632,0.15840526,95.84768,2441000.2
Station1,Pump1,2019-04-03T03:35:00.000Z,Open,550428.5036,4810520.004,,,0.91278076,,79.18186,0.444664538,479.6220211,4260091.5,0,0,1,5.91185667,485.5338777,0.19764379,,0.657073,0.5203932,1.921624,0.16013533,95.83967,2416269.5
Station1,Pump1,2019-04-03T03:40:00.000Z,Open,543533.7536,4798544.754,,,0.91265017,,79.240074,0.449366689,479.1226924,4255011,0,0,1,6.032563228,485.1552557,0.19798201,,0.6639525,0.5358394,1.8662308,0.15551925,95.831894,2436864.2
Station1,Pump1,2019-04-03T03:45:00.000Z,Open,543533.7536,4787053.254,,,0.91278076,,80.144745,0.448435008,477.7713436,4243519.5,0,0,1,7.459479351,485.2308229,0.17422816,,0.66258943,0.5327705,1.8769807,0.15641506,95.82407,2397917.2
Station1,Pump1,2019-04-03T03:50:00.000Z,Open,543533.7536,4781115.754,,,0.91265017,,78.765854,0.450658292,477.1759761,4237582,0,0,1,7.874028225,485.0500044,0.20994304,,0.66584224,0.54010016,1.8515085,0.15429237,95.81636,2448443
Station1,Pump1,2019-04-03T03:55:00.000Z,Open,543533.7536,4815315.254,,,0.91251963,,79.34699,0.450318545,481.0640987,4271781.5,0,0,1,4.013657589,485.0777563,0.19642636,,0.66534513,0.5389787,1.855361,0.15461342,95.80863,2448296.8
Station1,Pump1,2019-04-03T04:00:00.000Z,Open,543533.7536,4797639.254,,,0.91265017,,79.06511,0.449233472,479.0215572,4254105.5,0,0,1,6.144525547,485.1660827,0.20237336,,0.6637576,0.53540033,1.8677613,0.15564677,95.80085,2441020.5
Station1,Pump1,2019-04-03T04:05:00.000Z,Open,550428.5036,4802021.504,,,0.91265017,,79.23262,0.444741577,478.740887,4251593,0,0,1,6.786857624,485.5277446,0.1959957,,0.65718573,0.5206454,1.9206932,0.16005777,95.79285,2410317.8
Station1,Pump1,2019-04-03T04:10:00.000Z,Open,543533.7536,4807812.754,,,0.9123891,,80.37341,0.448580623,480.2941402,4264279,0,0,1,4.924893398,485.2190336,0.1694218,,0.66280246,0.5332499,1.8752934,0.15627444,95.78503,2403564.8
Station1,Pump1,2019-04-03T04:15:00.000Z,Open,543533.7536,4783722.254,,,0.91251963,,79.046906,0.449179768,477.5348628,4240188.5,0,0,1,7.635573406,485.1704363,0.20215432,,0.66367906,0.53522336,1.8683788,0.15569824,95.777245,2433307.2
Station1,Pump1,2019-04-03T04:20:00.000Z,Open,543533.7536,4799452.254,,,0.91241086,,79.02082,0.449190229,479.3487361,4255918.5,0,0,1,5.820858974,485.1695951,0.20358084,,0.6636944,0.5352578,1.8682585,0.15568821,95.76946,2443196.8
Station1,Pump1,2019-04-03T04:25:00.000Z,Open,550428.5036,4784273.504,,,0.9123891,,78.123375,0.445424467,476.8938716,4233845,0,0,1,8.57930376,485.4731754,0.22391772,,0.6581848,0.52288216,1.9124769,0.15937307,95.76149,2438037.2
Station1,Pump1,2019-04-03T04:30:00.000Z,Open,543533.7536,4831972.254,,,0.9123891,,79.37662,0.447094113,482.9933589,4288438.5,0,0,1,2.345760364,485.3391193,0.19503501,,0.6606276,0.52836084,1.892646,0.15772049,95.75361,2439505.5
Station1,Pump1,2019-04-03T04:35:00.000Z,Open,543533.7536,4816311.254,,,0.9123891,,80.12307,0.4488087,481.2436336,4272777.5,0,0,1,3.956909675,485.2005433,0.17611887,,0.6631362,0.53400093,1.8726559,0.15605465,95.745804,2417096.2
Station1,Pump1,2019-04-03T04:40:00.000Z,Open,543533.7536,4830221.254,,,0.91232383,,80.27901,0.450380295,482.831982,4286687.5,0,0,1,2.240710754,485.0726927,0.17336601,,0.6654355,0.5391825,1.8546597,0.15455498,95.738075,2428646.5
Station1,Pump1,2019-04-03T04:45:00.000Z,Open,543533.7536,4793422.254,,,0.9122586,,79.54654,0.449844718,478.7542842,4249888.5,0,0,1,6.36209013,485.1163744,0.19012955,,0.66465193,0.53741544,1.8607578,0.15506315,95.73032,2427107.8
Station1,Pump1,2019-04-03T04:50:00.000Z,Open,543533.7536,4813542.754,,,0.9122586,,79.5343,0.449389666,481.0025447,4270009,0,0,1,4.150822182,485.1533669,0.19115064,,0.66398615,0.53591514,1.8659672,0.15549727,95.72255,2436530.5
Station1,Pump1,2019-04-03T04:55:00.000Z,Open,543533.7536,4799225.254,,,0.91212815,,79.64036,0.450608492,479.4707149,4255691.5,0,0,1,5.583352108,485.054067,0.18831925,,0.6657694,0.5399357,1.8520724,0.15433936,95.71483,2431640
Station1,Pump1,2019-04-03T05:00:00.000Z,Open,543533.7536,4766518.254,,,0.91212815,,79.08056,0.449298412,475.8155025,4222984.5,0,0,1,9.345308323,485.1608108,0.20052697,,0.66385263,0.5356144,1.867015,0.15558457,95.707054,2423036.5
Station1,Pump1,2019-04-03T05:05:00.000Z,Open,543533.7536,4812864.254,,,0.91199774,,78.60722,0.447954804,481.0632137,4269330.5,0,0,1,4.206466694,485.2696804,0.21438316,,0.6618869,0.53119034,1.8825643,0.15688036,95.6992,2457081.8
Station1,Pump1,2019-04-03T05:10:00.000Z,Open,543533.7536,4792572.754,,,0.9121499,,78.9384,0.44834581,478.7159236,4249039,0,0,1,6.522113819,485.2380375,0.20499168,,0.66245896,0.53247696,1.8780156,0.15650131,95.69138,2437248.8
Station1,Pump1,2019-04-03T05:15:00.000Z,Open,543533.7536,4772590.754,,,0.9121499,,77.81803,0.45126757,476.4828609,4229057,0,0,1,8.517326374,485.0001873,0.2346361,,0.6667336,0.5421125,1.8446355,0.15371963,95.68369,2476590.5
Station1,Pump1,2019-04-03T05:20:00.000Z,Open,543533.7536,4790670.754,,,0.9120195,,80.67897,0.449557334,478.5712398,4247137,0,0,1,6.568496723,485.1397365,0.16153303,,0.6642315,0.53646785,1.8640447,0.15533707,95.67593,2389978
Station1,Pump1,2019-04-03T05:25:00.000Z,Open,543533.7536,4781176.254,,,0.91199774,,78.30545,0.448288321,477.5213436,4237642.5,0,0,1,7.721358318,485.2427019,0.22078693,,0.66237485,0.5322877,1.8786832,0.15655693,95.6681,2450048.2
Station1,Pump1,2019-04-03T05:30:00.000Z,Open,543533.7536,4789943.254,,,0.9121499,,78.3078,0.448227107,478.4220699,4246409.5,0,0,1,6.825578708,485.2476486,0.22115235,,0.66228527,0.53208625,1.8793944,0.15661621,95.66027,2454711.5
Station1,Pump1,2019-04-03T05:35:00.000Z,Open,543533.7536,4806506.754,,,0.91199774,,78.70791,0.448320746,480.3526119,4262973,0,0,1,4.887465973,485.2400778,0.21161962,,0.66242224,0.53239447,1.8783066,0.15652555,95.65244,2452266.5
Station1,Pump1,2019-04-03T05:40:00.000Z,Open,543533.7536,4807582.754,,,0.91188914,,79.54223,0.447454274,480.5296443,4264049,0,0,1,4.78045084,485.3100952,0.1898687,,0.66115457,0.5295444,1.8884157,0.15736797,95.64458,2422512.2
Station1,Pump1,2019-04-03T05:45:00.000Z,Open,550428.5036,4823423.504,,,0.91188914,,77.71437,0.44499436,481.5296443,4272995,0,0,1,3.977907677,485.507552,0.23655358,,0.6575556,0.52147305,1.9176445,0.15980372,95.63659,2471166.8
Station1,Pump1,2019-04-03T05:50:00.000Z,Open,543533.7536,4793364.754,,,0.91188914,,80.21092,0.448811263,478.9402584,4249831,0,0,1,6.260075588,485.2003339,0.17297971,,0.66313994,0.5340094,1.8726262,0.15605219,95.628784,2401495.8
Station1,Pump1,2019-04-03T05:55:00.000Z,Open,543533.7536,4816766.254,,,0.9117588,,79.34816,0.449230581,481.6245235,4273232.5,0,0,1,3.541778107,485.1663016,0.19599293,,0.6637534,0.5353908,1.8677945,0.15564954,95.621,2443233.2
Station1,Pump1,2019-04-03T06:00:00.000Z,Open,543533.7536,4805546.754,,,0.9118674,,79.20759,0.448619544,480.3133968,4262013,0,0,1,4.9024687,485.2158655,0.19881424,,0.66285944,0.53337806,1.8748428,0.1562369,95.61319,2437855.2
Station1,Pump1,2019-04-03T06:05:00.000Z,Open,543533.7536,4793310.754,,,0.911737,,79.65443,0.448649585,479.0135005,4249777,0,0,1,6.199960728,485.2134613,0.18689215,,0.66290337,0.53347695,1.8744951,0.15620793,95.60538,2417380.2
Station1,Pump1,2019-04-03T06:10:00.000Z,Open,543533.7536,4808349.754,,,0.911737,,79.8684,0.443797499,480.6949275,4264816,0,0,1,4.908025284,485.6029528,0.18018696,,0.6558045,0.5175571,1.932154,0.16101284,95.59733,2393526.5
Station1,Pump1,2019-04-03T06:15:00.000Z,Open,543533.7536,4746522.754,,,0.9117588,,78.86537,0.445348173,473.7711299,4202989,0,0,1,11.70814039,485.4792703,0.20327571,,0.65807325,0.5226321,1.9133917,0.15944931,95.589355,2397091.8
Station1,Pump1,2019-04-03T06:20:00.000Z,Open,543533.7536,4800133.754,,,0.9116284,,78.94169,0.445555448,479.8330196,4256600,0,0,1,5.629665394,485.462685,0.20400685,,0.65837646,0.52331144,1.910908,0.15924233,95.58139,2426438.5
Station1,Pump1,2019-04-03T06:25:00.000Z,Open,543533.7536,4747017.754,,,0.911737,,80.332146,0.449884355,473.8376888,4203484,0,0,1,11.27543928,485.1131281,0.16850427,,0.6647099,0.53754616,1.8603053,0.15502544,95.57364,2377336.8
Station1,Pump1,2019-04-03T06:30:00.000Z,Open,543533.7536,4790063.754,,,0.9116284,,78.91112,0.447332829,478.7070125,4246530,0,0,1,6.612873096,485.3198856,0.20511264,,0.6609769,0.52914524,1.8898402,0.15748669,95.565765,2431200.5
Station1,Pump1,2019-04-03T06:35:00.000Z,Open,543533.7536,4799095.254,,,0.9116284,,79.73991,0.44978416,479.7169002,4255561.5,0,0,1,5.404389877,485.1212901,0.18544734,,0.6645633,0.5372157,1.8614496,0.15512079,95.558014,2424130.8
Station1,Pump1,2019-04-03T06:40:00.000Z,Open,543533.7536,4802396.754,,,0.9116284,,80.50032,0.448713303,480.0860713,4258863,0,0,1,5.122211952,485.2082833,0.16610177,,0.6629966,0.5336868,1.8737582,0.15614651,95.5502,2397429.8
